school_code,major_group_code,major_code,major_name,province,year,plan_count,tuition,duration,subject_requirement,is_sino_foreign,is_normal_major,is_medical_major,single_subject_limit,physical_limit,remark
10346,204,030101,法学,广东省,2024,2,5000,4,物理,0,0,0,,,
10346,205,080601,电气工程及其自动化,广东省,2024,8,4500,4,"物理,化学",0,0,0,,,
10346,205,080901,计算机科学与技术,广东省,2024,9,6500,4,"物理,化学",0,0,0,,,
10346,206,120203,会计学,广东省,2024,8,6500,4,物理,0,0,0,,,
10346,206,080703,通信工程,广东省,2024,14,6500,4,"物理,化学",0,0,0,,,
10346,206,070101,数学与应用数学,广东省,2024,3,6500,4,"物理,化学",0,0,0,,,
10347,202,080902,软件工程,广东省,2024,13,5000,4,"物理,化学",0,0,0,,,
10347,202,070101,数学与应用数学,广东省,2024,6,12000,4,"物理,化学",0,0,0,,,
10347,202,030101,法学,广东省,2024,14,5000,4,物理,0,0,0,,,
10347,203,030101,法学,广东省,2024,5,5000,4,物理,0,0,0,,,
10347,203,020301,金融学,广东省,2024,10,5000,4,物理,0,0,0,,,
10347,203,080902,软件工程,广东省,2024,11,8000,4,"物理,化学",0,0,0,,,
10351,204,120203,会计学,广东省,2024,8,5000,4,物理,0,0,0,,,
10351,204,081001,土木工程,广东省,2024,14,6500,4,"物理,化学",0,0,0,,,
10351,204,030101,法学,广东省,2024,8,8000,4,物理,0,0,0,,,
10351,206,020301,金融学,广东省,2024,10,12000,4,物理,0,0,0,,,
10351,207,080201,机械工程,广东省,2024,10,4500,4,"物理,化学",0,0,0,,,
10351,207,080601,电气工程及其自动化,广东省,2024,14,5000,4,"物理,化学",0,0,0,,,
10352,202,081001,土木工程,广东省,2024,5,5500,4,"物理,化学",0,0,0,,,
10352,202,120203,会计学,广东省,2024,2,6500,4,物理,0,0,0,,,
10352,202,020301,金融学,广东省,2024,6,12000,4,物理,0,0,0,,,
10352,203,120203,会计学,广东省,2024,13,8000,4,物理,0,0,0,,,
10352,203,071101,心理学,广东省,2024,8,5500,4,"物理,化学",0,0,0,,,
10352,204,100201,临床医学,广东省,2024,4,5500,4,"物理,化学",0,0,1,,,
10353,203,071101,心理学,广东省,2024,2,6500,4,"物理,化学",0,0,0,,,
10353,204,120203,会计学,广东省,2024,11,5500,4,物理,0,0,0,,,
10353,205,070101,数学与应用数学,广东省,2024,9,12000,4,"物理,化学",0,0,0,,,
10353,205,030101,法学,广东省,2024,3,5500,4,物理,0,0,0,,,
10353,205,120203,会计学,广东省,2024,9,5000,4,物理,0,0,0,,,
10354,201,080601,电气工程及其自动化,广东省,2024,9,5000,4,"物理,化学",0,0,0,,,
10354,201,071101,心理学,广东省,2024,10,8000,4,"物理,化学",0,0,0,,,
10354,201,080902,软件工程,广东省,2024,9,12000,4,"物理,化学",0,0,0,,,
10355,202,100201,临床医学,广东省,2024,12,6500,4,"物理,化学",0,0,1,,,
10355,202,030101,法学,广东省,2024,14,5000,4,物理,0,0,0,,,
10356,201,100201,临床医学,广东省,2024,8,6500,4,"物理,化学",0,0,1,,,
10356,201,080201,机械工程,广东省,2024,11,4500,4,"物理,化学",0,0,0,,,
10356,202,080201,机械工程,广东省,2024,8,6500,4,"物理,化学",0,0,0,,,
10356,202,080601,电气工程及其自动化,广东省,2024,3,5500,4,"物理,化学",0,0,0,,,
10356,202,120203,会计学,广东省,2024,6,12000,4,物理,0,0,0,,,
10356,203,071101,心理学,广东省,2024,7,5500,4,"物理,化学",0,0,0,,,
10356,203,080902,软件工程,广东省,2024,11,5500,4,"物理,化学",0,0,0,,,
10356,"院
204",030101,法学,广东省,2024,7,8000,4,物理,0,0,0,,,
10356,"院
204",070101,数学与应用数学,广东省,2024,7,12000,4,"物理,化学",0,0,0,,,
10357,203,080901,计算机科学与技术,广东省,2024,2,12000,4,"物理,化学",0,0,0,,,
10357,204,120203,会计学,广东省,2024,10,12000,4,物理,0,0,0,,,
10357,205,080902,软件工程,广东省,2024,11,5000,4,"物理,化学",0,0,0,,,
10357,207,020301,金融学,广东省,2024,13,6500,4,物理,0,0,0,,,
10357,207,070101,数学与应用数学,广东省,2024,5,5000,4,"物理,化学",0,0,0,,,
10357,207,080201,机械工程,广东省,2024,4,5500,4,"物理,化学",0,0,0,,,
10357,208,100201,临床医学,广东省,2024,5,12000,4,"物理,化学",0,0,1,,,
10358,201,080703,通信工程,广东省,2024,13,8000,4,"物理,化学",0,0,0,,,
10359,203,030101,法学,广东省,2024,11,6500,4,物理,0,0,0,,,
10359,203,080601,电气工程及其自动化,广东省,2024,12,6500,4,"物理,化学",0,0,0,,,
10359,203,080902,软件工程,广东省,2024,8,4500,4,"物理,化学",0,0,0,,,
10359,205,030101,法学,广东省,2024,10,12000,4,物理,0,0,0,,,
10359,205,120203,会计学,广东省,2024,7,8000,4,物理,0,0,0,,,
10359,205,080902,软件工程,广东省,2024,12,5500,4,"物理,化学",0,0,0,,,
10359,206,100201,临床医学,广东省,2024,2,8000,4,"物理,化学",0,0,1,,,
10359,206,081001,土木工程,广东省,2024,11,12000,4,"物理,化学",0,0,0,,,
10359,206,030101,法学,广东省,2024,8,5000,4,物理,0,0,0,,,
10360,202,071101,心理学,广东省,2024,12,8000,4,"物理,化学",0,0,0,,,
10360,202,080703,通信工程,广东省,2024,12,5000,4,"物理,化学",0,0,0,,,
10360,202,030101,法学,广东省,2024,11,6500,4,物理,0,0,0,,,
10360,203,080902,软件工程,广东省,2024,10,5500,4,"物理,化学",0,0,0,,,
10360,203,080201,机械工程,广东省,2024,14,12000,4,"物理,化学",0,0,0,,,
10360,203,070101,数学与应用数学,广东省,2024,9,12000,4,"物理,化学",0,0,0,,,
10361,201,080601,电气工程及其自动化,广东省,2024,8,8000,4,"物理,化学",0,0,0,,,
10361,201,080201,机械工程,广东省,2024,13,8000,4,"物理,化学",0,0,0,,,
10361,202,080601,电气工程及其自动化,广东省,2024,8,12000,4,"物理,化学",0,0,0,,,
10361,202,080201,机械工程,广东省,2024,7,12000,4,"物理,化学",0,0,0,,,
10361,202,120203,会计学,广东省,2024,6,5500,4,物理,0,0,0,,,
10361,203,080201,机械工程,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10361,203,081001,土木工程,广东省,2024,6,5500,4,"物理,化学",0,0,0,,,
10361,203,070101,数学与应用数学,广东省,2024,6,6500,4,"物理,化学",0,0,0,,,
10361,204,030101,法学,广东省,2024,4,8000,4,物理,0,0,0,,,
10361,204,081001,土木工程,广东省,2024,5,4500,4,"物理,化学",0,0,0,,,
10361,205,080601,电气工程及其自动化,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10361,205,020301,金融学,广东省,2024,4,5500,4,物理,0,0,0,,,
10361,205,081001,土木工程,广东省,2024,6,5500,4,"物理,化学",0,0,0,,,
10363,202,071101,心理学,广东省,2024,4,8000,4,"物理,化学",0,0,0,,,
10363,203,120203,会计学,广东省,2024,7,5500,4,物理,0,0,0,,,
10364,203,071101,心理学,广东省,2024,10,5500,4,"物理,化学",0,0,0,,,
10364,204,080902,软件工程,广东省,2024,7,4500,4,"物理,化学",0,0,0,,,
10364,204,030101,法学,广东省,2024,2,8000,4,物理,0,0,0,,,
10366,201,080201,机械工程,广东省,2024,14,8000,4,"物理,化学",0,0,0,,,
10366,201,081001,土木工程,广东省,2024,2,5000,4,"物理,化学",0,0,0,,,
10366,202,100201,临床医学,广东省,2024,13,5000,4,"物理,化学",0,0,1,,,
10369,201,071101,心理学,广东省,2024,10,8000,4,"物理,化学",0,0,0,,,
10369,202,080703,通信工程,广东省,2024,5,8000,4,"物理,化学",0,0,0,,,
10369,202,080201,机械工程,广东省,2024,14,5000,4,"物理,化学",0,0,0,,,
10369,203,080201,机械工程,广东省,2024,11,5500,4,"物理,化学",0,0,0,,,
10369,203,100201,临床医学,广东省,2024,9,5000,4,"物理,化学",0,0,1,,,
10369,203,120203,会计学,广东省,2024,14,5500,4,物理,0,0,0,,,
10370,202,080601,电气工程及其自动化,广东省,2024,12,4500,4,"物理,化学",0,0,0,,,
10370,202,100201,临床医学,广东省,2024,6,6500,4,"物理,化学",0,0,1,,,
10372,202,081001,土木工程,广东省,2024,14,12000,4,"物理,化学",0,0,0,,,
10372,202,071101,心理学,广东省,2024,2,6500,4,"物理,化学",0,0,0,,,
10373,204,080201,机械工程,广东省,2024,6,8000,4,"物理,化学",0,0,0,,,
10373,205,100201,临床医学,广东省,2024,8,8000,4,"物理,化学",0,0,1,,,
10378,203,080201,机械工程,广东省,2024,11,12000,4,"物理,化学",0,0,0,,,
10378,203,080901,计算机科学与技术,广东省,2024,5,5500,4,"物理,化学",0,0,0,,,
10378,203,100201,临床医学,广东省,2024,13,8000,4,"物理,化学",0,0,1,,,
10378,204,080902,软件工程,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10378,204,071101,心理学,广东省,2024,14,5000,4,"物理,化学",0,0,0,,,
10378,204,020301,金融学,广东省,2024,14,5500,4,物理,0,0,0,,,
10378,205,080601,电气工程及其自动化,广东省,2024,7,8000,4,"物理,化学",0,0,0,,,
10383,202,070101,数学与应用数学,广东省,2024,3,8000,4,"物理,化学",0,0,0,,,
10383,202,080601,电气工程及其自动化,广东省,2024,10,12000,4,"物理,化学",0,0,0,,,
10383,202,120203,会计学,广东省,2024,10,12000,4,物理,0,0,0,,,
10383,203,120203,会计学,广东省,2024,12,4500,4,物理,0,0,0,,,
10383,203,080902,软件工程,广东省,2024,14,8000,4,"物理,化学",0,0,0,,,
10383,203,070101,数学与应用数学,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10384,205,071101,心理学,广东省,2024,8,5500,4,"物理,化学",0,0,0,,,
10384,205,080201,机械工程,广东省,2024,5,8000,4,"物理,化学",0,0,0,,,
10384,205,100201,临床医学,广东省,2024,2,5000,4,"物理,化学",0,0,1,,,
10384,206,120203,会计学,广东省,2024,7,5000,4,物理,0,0,0,,,
10384,206,080601,电气工程及其自动化,广东省,2024,10,8000,4,"物理,化学",0,0,0,,,
10384,208,080703,通信工程,广东省,2024,3,5000,4,"物理,化学",0,0,0,,,
10384,209,080902,软件工程,广东省,2024,10,5500,4,"物理,化学",0,0,0,,,
10385,208,080601,电气工程及其自动化,广东省,2024,6,5000,4,"物理,化学",0,0,0,,,
10385,208,080703,通信工程,广东省,2024,11,8000,4,"物理,化学",0,0,0,,,
10385,209,081001,土木工程,广东省,2024,2,5500,4,"物理,化学",0,0,0,,,
10385,209,080703,通信工程,广东省,2024,4,6500,4,"物理,化学",0,0,0,,,
10385,209,020301,金融学,广东省,2024,4,5500,4,物理,0,0,0,,,
10385,212,020301,金融学,广东省,2024,4,5500,4,物理,0,0,0,,,
10386,202,030101,法学,广东省,2024,12,12000,4,物理,0,0,0,,,
10386,202,080902,软件工程,广东省,2024,9,6500,4,"物理,化学",0,0,0,,,
10386,202,100201,临床医学,广东省,2024,8,6500,4,"物理,化学",0,0,1,,,
10386,203,080901,计算机科学与技术,广东省,2024,6,5500,4,"物理,化学",0,0,0,,,
10386,203,030101,法学,广东省,2024,7,5000,4,物理,0,0,0,,,
10386,203,100201,临床医学,广东省,2024,3,8000,4,"物理,化学",0,0,1,,,
10386,204,020301,金融学,广东省,2024,8,5500,4,物理,0,0,0,,,
10386,206,020301,金融学,广东省,2024,6,8000,4,物理,0,0,0,,,
10388,202,080901,计算机科学与技术,广东省,2024,3,4500,4,"物理,化学",0,0,0,,,
10388,202,081001,土木工程,广东省,2024,3,4500,4,"物理,化学",0,0,0,,,
10388,203,080201,机械工程,广东省,2024,7,4500,4,"物理,化学",0,0,0,,,
10389,204,120203,会计学,广东省,2024,8,4500,4,物理,0,0,0,,,
10389,204,070101,数学与应用数学,广东省,2024,3,12000,4,"物理,化学",0,0,0,,,
10389,205,071101,心理学,广东省,2024,4,5000,4,"物理,化学",0,0,0,,,
10389,205,080902,软件工程,广东省,2024,4,8000,4,"物理,化学",0,0,0,,,
10389,205,030101,法学,广东省,2024,8,12000,4,物理,0,0,0,,,
10389,"院
206",100201,临床医学,广东省,2024,8,5500,4,"物理,化学",0,0,1,,,
10389,"院
206",070101,数学与应用数学,广东省,2024,7,8000,4,"物理,化学",0,0,0,,,
10389,"院
206",080201,机械工程,广东省,2024,14,8000,4,"物理,化学",0,0,0,,,
10389,207,080201,机械工程,广东省,2024,7,12000,4,"物理,化学",0,0,0,,,
10389,208,081001,土木工程,广东省,2024,13,6500,4,"物理,化学",0,0,0,,,
10389,208,080601,电气工程及其自动化,广东省,2024,3,6500,4,"物理,化学",0,0,0,,,
10389,208,070101,数学与应用数学,广东省,2024,12,5500,4,"物理,化学",0,0,0,,,
10389,209,070101,数学与应用数学,广东省,2024,12,6500,4,"物理,化学",0,0,0,,,
10389,209,080201,机械工程,广东省,2024,3,4500,4,"物理,化学",0,0,0,,,
10389,210,020301,金融学,广东省,2024,4,5500,4,物理,0,0,0,,,
10389,210,080601,电气工程及其自动化,广东省,2024,14,6500,4,"物理,化学",0,0,0,,,
10389,210,081001,土木工程,广东省,2024,10,6500,4,"物理,化学",0,0,0,,,
10390,203,030101,法学,广东省,2024,2,12000,4,物理,0,0,0,,,
10390,204,081001,土木工程,广东省,2024,14,6500,4,"物理,化学",0,0,0,,,
10390,204,080901,计算机科学与技术,广东省,2024,10,12000,4,"物理,化学",0,0,0,,,
10390,205,070101,数学与应用数学,广东省,2024,9,4500,4,"物理,化学",0,0,0,,,
10390,205,080901,计算机科学与技术,广东省,2024,12,5500,4,"物理,化学",0,0,0,,,
10390,206,080901,计算机科学与技术,广东省,2024,10,5000,4,"物理,化学",0,0,0,,,
10390,206,080703,通信工程,广东省,2024,9,5500,4,"物理,化学",0,0,0,,,
10390,206,070101,数学与应用数学,广东省,2024,8,4500,4,"物理,化学",0,0,0,,,
10390,207,120203,会计学,广东省,2024,12,5000,4,物理,0,0,0,,,
10390,207,080703,通信工程,广东省,2024,2,6500,4,"物理,化学",0,0,0,,,
10390,207,080201,机械工程,广东省,2024,4,8000,4,"物理,化学",0,0,0,,,
10390,208,030101,法学,广东省,2024,5,8000,4,物理,0,0,0,,,
10390,208,020301,金融学,广东省,2024,7,5500,4,物理,0,0,0,,,
10392,201,100201,临床医学,广东省,2024,14,6500,4,"物理,化学",0,0,1,,,
10392,201,071101,心理学,广东省,2024,2,5500,4,"物理,化学",0,0,0,,,
10392,201,070101,数学与应用数学,广东省,2024,14,4500,4,"物理,化学",0,0,0,,,
10392,202,080902,软件工程,广东省,2024,11,8000,4,"物理,化学",0,0,0,,,
10392,202,071101,心理学,广东省,2024,12,8000,4,"物理,化学",0,0,0,,,
10392,202,080601,电气工程及其自动化,广东省,2024,5,12000,4,"物理,化学",0,0,0,,,
10392,203,080201,机械工程,广东省,2024,6,4500,4,"物理,化学",0,0,0,,,
10393,201,080902,软件工程,广东省,2024,14,12000,4,"物理,化学",0,0,0,,,
10393,201,071101,心理学,广东省,2024,9,5000,4,"物理,化学",0,0,0,,,
10393,202,080703,通信工程,广东省,2024,4,8000,4,"物理,化学",0,0,0,,,
10393,202,120203,会计学,广东省,2024,3,6500,4,物理,0,0,0,,,
10393,203,080201,机械工程,广东省,2024,11,12000,4,"物理,化学",0,0,0,,,
10393,203,080901,计算机科学与技术,广东省,2024,8,6500,4,"物理,化学",0,0,0,,,
10393,203,071101,心理学,广东省,2024,14,6500,4,"物理,化学",0,0,0,,,
10394,207,030101,法学,广东省,2024,12,5000,4,物理,0,0,0,,,
10394,207,071101,心理学,广东省,2024,12,8000,4,"物理,化学",0,0,0,,,
10394,207,120203,会计学,广东省,2024,2,4500,4,物理,0,0,0,,,
10394,208,080901,计算机科学与技术,广东省,2024,5,5000,4,"物理,化学",0,0,0,,,
10395,202,080901,计算机科学与技术,广东省,2024,10,5000,4,"物理,化学",0,0,0,,,
10395,203,080201,机械工程,广东省,2024,12,8000,4,"物理,化学",0,0,0,,,
10395,203,070101,数学与应用数学,广东省,2024,2,5000,4,"物理,化学",0,0,0,,,
10397,202,020301,金融学,广东省,2024,2,8000,4,物理,0,0,0,,,
10397,203,080703,通信工程,广东省,2024,11,5500,4,"物理,化学",0,0,0,,,
10397,203,080201,机械工程,广东省,2024,5,5000,4,"物理,化学",0,0,0,,,
10397,203,080901,计算机科学与技术,广东省,2024,14,4500,4,"物理,化学",0,0,0,,,
10397,204,080901,计算机科学与技术,广东省,2024,10,8000,4,"物理,化学",0,0,0,,,
10397,204,070101,数学与应用数学,广东省,2024,10,8000,4,"物理,化学",0,0,0,,,
10397,204,020301,金融学,广东省,2024,4,5000,4,物理,0,0,0,,,
10399,203,120203,会计学,广东省,2024,2,12000,4,物理,0,0,0,,,
10399,203,080201,机械工程,广东省,2024,6,5500,4,"物理,化学",0,0,0,,,
10399,203,080601,电气工程及其自动化,广东省,2024,2,6500,4,"物理,化学",0,0,0,,,
10399,204,080902,软件工程,广东省,2024,7,6500,4,"物理,化学",0,0,0,,,
10399,204,030101,法学,广东省,2024,6,4500,4,物理,0,0,0,,,
10399,204,120203,会计学,广东省,2024,7,6500,4,物理,0,0,0,,,
10399,205,120203,会计学,广东省,2024,12,4500,4,物理,0,0,0,,,
10399,205,080902,软件工程,广东省,2024,2,6500,4,"物理,化学",0,0,0,,,
10399,205,020301,金融学,广东省,2024,11,5000,4,物理,0,0,0,,,
10399,206,081001,土木工程,广东省,2024,11,8000,4,"物理,化学",0,0,0,,,
10399,206,080601,电气工程及其自动化,广东省,2024,10,5500,4,"物理,化学",0,0,0,,,
10399,206,080703,通信工程,广东省,2024,2,6500,4,"物理,化学",0,0,0,,,
10399,207,081001,土木工程,广东省,2024,14,6500,4,"物理,化学",0,0,0,,,
10399,208,071101,心理学,广东省,2024,5,5500,4,"物理,化学",0,0,0,,,
10399,208,080901,计算机科学与技术,广东省,2024,11,5000,4,"物理,化学",0,0,0,,,
10399,209,081001,土木工程,广东省,2024,6,5000,4,"物理,化学",0,0,0,,,
10399,209,071101,心理学,广东省,2024,11,12000,4,"物理,化学",0,0,0,,,
10402,201,080201,机械工程,广东省,2024,3,8000,4,"物理,化学",0,0,0,,,
10402,201,071101,心理学,广东省,2024,6,5500,4,"物理,化学",0,0,0,,,
10402,201,100201,临床医学,广东省,2024,8,4500,4,"物理,化学",0,0,1,,,
10402,202,120203,会计学,广东省,2024,6,6500,4,物理,0,0,0,,,
10402,203,100201,临床医学,广东省,2024,11,8000,4,"物理,化学",0,0,1,,,
10402,203,080901,计算机科学与技术,广东省,2024,4,5000,4,"物理,化学",0,0,0,,,
10402,204,070101,数学与应用数学,广东省,2024,14,6500,4,"物理,化学",0,0,0,,,
10402,204,080902,软件工程,广东省,2024,9,5500,4,"物理,化学",0,0,0,,,
10403,203,120203,会计学,广东省,2024,10,4500,4,物理,0,0,0,,,
10403,203,020301,金融学,广东省,2024,10,4500,4,物理,0,0,0,,,
10403,203,080201,机械工程,广东省,2024,8,12000,4,"物理,化学",0,0,0,,,
10403,204,030101,法学,广东省,2024,10,12000,4,物理,0,0,0,,,
10403,204,081001,土木工程,广东省,2024,2,4500,4,"物理,化学",0,0,0,,,
10403,204,120203,会计学,广东省,2024,4,5500,4,物理,0,0,0,,,
10403,206,030101,法学,广东省,2024,8,4500,4,物理,0,0,0,,,
10403,207,080601,电气工程及其自动化,广东省,2024,9,8000,4,"物理,化学",0,0,0,,,
10403,209,020301,金融学,广东省,2024,2,4500,4,物理,0,0,0,,,
10403,210,080703,通信工程,广东省,2024,5,5000,4,"物理,化学",0,0,0,,,
10403,210,070101,数学与应用数学,广东省,2024,4,5000,4,"物理,化学",0,0,0,,,
10403,210,080901,计算机科学与技术,广东省,2024,13,8000,4,"物理,化学",0,0,0,,,
10404,204,080601,电气工程及其自动化,广东省,2024,12,5500,4,"物理,化学",0,0,0,,,
10404,204,120203,会计学,广东省,2024,7,5500,4,物理,0,0,0,,,
10404,205,071101,心理学,广东省,2024,5,12000,4,"物理,化学",0,0,0,,,
10404,205,070101,数学与应用数学,广东省,2024,3,5500,4,"物理,化学",0,0,0,,,
10404,206,020301,金融学,广东省,2024,6,5500,4,物理,0,0,0,,,
10404,207,080201,机械工程,广东省,2024,9,4500,4,"物理,化学",0,0,0,,,
10404,207,071101,心理学,广东省,2024,9,4500,4,"物理,化学",0,0,0,,,
10404,207,120203,会计学,广东省,2024,9,8000,4,物理,0,0,0,,,
10404,208,081001,土木工程,广东省,2024,12,8000,4,"物理,化学",0,0,0,,,
10404,208,020301,金融学,广东省,2024,11,8000,4,物理,0,0,0,,,
10404,209,070101,数学与应用数学,广东省,2024,9,4500,4,"物理,化学",0,0,0,,,
10404,210,030101,法学,广东省,2024,14,6500,4,物理,0,0,0,,,
10404,210,070101,数学与应用数学,广东省,2024,6,5000,4,"物理,化学",0,0,0,,,
10404,210,020301,金融学,广东省,2024,5,5000,4,物理,0,0,0,,,
10404,211,080601,电气工程及其自动化,广东省,2024,10,12000,4,"物理,化学",0,0,0,,,
10404,212,080601,电气工程及其自动化,广东省,2024,3,5000,4,"物理,化学",0,0,0,,,
10404,212,070101,数学与应用数学,广东省,2024,14,5000,4,"物理,化学",0,0,0,,,
10405,"院
203",080201,机械工程,广东省,2024,5,4500,4,"物理,化学",0,0,0,,,
10405,"院
203",120203,会计学,广东省,2024,9,4500,4,物理,0,0,0,,,
10405,204,080902,软件工程,广东省,2024,7,8000,4,"物理,化学",0,0,0,,,
10405,204,080901,计算机科学与技术,广东省,2024,6,8000,4,"物理,化学",0,0,0,,,
10406,202,020301,金融学,广东省,2024,13,8000,4,物理,0,0,0,,,
10406,202,070101,数学与应用数学,广东省,2024,12,5000,4,"物理,化学",0,0,0,,,
10406,203,070101,数学与应用数学,广东省,2024,2,6500,4,"物理,化学",0,0,0,,,
10406,204,100201,临床医学,广东省,2024,5,12000,4,"物理,化学",0,0,1,,,
10406,204,080902,软件工程,广东省,2024,6,8000,4,"物理,化学",0,0,0,,,
10407,203,080201,机械工程,广东省,2024,10,5000,4,"物理,化学",0,0,0,,,
10407,203,080902,软件工程,广东省,2024,4,5000,4,"物理,化学",0,0,0,,,
10407,204,081001,土木工程,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10407,204,080601,电气工程及其自动化,广东省,2024,13,12000,4,"物理,化学",0,0,0,,,
10407,205,080201,机械工程,广东省,2024,12,6500,4,"物理,化学",0,0,0,,,
10407,206,080601,电气工程及其自动化,广东省,2024,8,8000,4,"物理,化学",0,0,0,,,
10407,206,080703,通信工程,广东省,2024,5,12000,4,"物理,化学",0,0,0,,,
10407,207,070101,数学与应用数学,广东省,2024,4,5500,4,"物理,化学",0,0,0,,,
10407,207,030101,法学,广东省,2024,13,5000,4,物理,0,0,0,,,
10407,207,020301,金融学,广东省,2024,5,6500,4,物理,0,0,0,,,
10407,209,100201,临床医学,广东省,2024,6,8000,4,"物理,化学",0,0,1,,,
10407,209,080901,计算机科学与技术,广东省,2024,2,8000,4,"物理,化学",0,0,0,,,
10407,209,030101,法学,广东省,2024,7,5500,4,物理,0,0,0,,,
10408,203,080902,软件工程,广东省,2024,5,12000,4,"物理,化学",0,0,0,,,
10408,204,080703,通信工程,广东省,2024,9,4500,4,"物理,化学",0,0,0,,,
10408,204,071101,心理学,广东省,2024,4,8000,4,"物理,化学",0,0,0,,,
10408,204,080902,软件工程,广东省,2024,10,4500,4,"物理,化学",0,0,0,,,
10410,204,081001,土木工程,广东省,2024,12,8000,4,"物理,化学",0,0,0,,,
10410,204,080601,电气工程及其自动化,广东省,2024,6,5500,4,"物理,化学",0,0,0,,,
10410,206,030101,法学,广东省,2024,11,12000,4,物理,0,0,0,,,
10410,206,080201,机械工程,广东省,2024,2,5000,4,"物理,化学",0,0,0,,,
10410,206,071101,心理学,广东省,2024,6,8000,4,"物理,化学",0,0,0,,,
10410,207,080902,软件工程,广东省,2024,11,6500,4,"物理,化学",0,0,0,,,
10410,207,081001,土木工程,广东省,2024,5,6500,4,"物理,化学",0,0,0,,,
10412,202,030101,法学,广东省,2024,9,8000,4,物理,0,0,0,,,
10412,204,120203,会计学,广东省,2024,12,12000,4,物理,0,0,0,,,
10412,205,100201,临床医学,广东省,2024,8,5000,4,"物理,化学",0,0,1,,,
10413,203,100201,临床医学,广东省,2024,6,8000,4,"物理,化学",0,0,1,,,
10413,203,080901,计算机科学与技术,广东省,2024,7,5000,4,"物理,化学",0,0,0,,,
10413,203,070101,数学与应用数学,广东省,2024,11,4500,4,"物理,化学",0,0,0,,,
10414,205,080902,软件工程,广东省,2024,6,4500,4,"物理,化学",0,0,0,,,
10414,205,071101,心理学,广东省,2024,11,6500,4,"物理,化学",0,0,0,,,
10414,205,081001,土木工程,广东省,2024,14,12000,4,"物理,化学",0,0,0,,,
10414,206,030101,法学,广东省,2024,7,6500,4,物理,0,0,0,,,
10414,207,030101,法学,广东省,2024,5,5500,4,物理,0,0,0,,,
10414,207,120203,会计学,广东省,2024,8,8000,4,物理,0,0,0,,,
10414,207,080703,通信工程,广东省,2024,10,8000,4,"物理,化学",0,0,0,,,
10414,213,030101,法学,广东省,2024,12,4500,4,物理,0,0,0,,,
10414,213,081001,土木工程,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10414,213,080901,计算机科学与技术,广东省,2024,7,12000,4,"物理,化学",0,0,0,,,
10416,208,120203,会计学,广东省,2024,5,6500,4,物理,0,0,0,,,
10416,208,100201,临床医学,广东省,2024,11,5000,4,"物理,化学",0,0,1,,,
10416,208,080901,计算机科学与技术,广东省,2024,4,5500,4,"物理,化学",0,0,0,,,
10416,209,120203,会计学,广东省,2024,4,5500,4,物理,0,0,0,,,
10416,210,020301,金融学,广东省,2024,6,5000,4,物理,0,0,0,,,
10416,210,080902,软件工程,广东省,2024,8,12000,4,"物理,化学",0,0,0,,,
10416,210,070101,数学与应用数学,广东省,2024,11,6500,4,"物理,化学",0,0,0,,,
10416,211,100201,临床医学,广东省,2024,6,4500,4,"物理,化学",0,0,1,,,
10416,212,071101,心理学,广东省,2024,14,4500,4,"物理,化学",0,0,0,,,
10416,212,080901,计算机科学与技术,广东省,2024,13,5500,4,"物理,化学",0,0,0,,,
10416,213,070101,数学与应用数学,广东省,2024,9,5500,4,"物理,化学",0,0,0,,,
10417,204,080902,软件工程,广东省,2024,11,5500,4,"物理,化学",0,0,0,,,
10417,204,071101,心理学,广东省,2024,12,5000,4,"物理,化学",0,0,0,,,
10417,205,081001,土木工程,广东省,2024,13,5000,4,"物理,化学",0,0,0,,,
10417,205,100201,临床医学,广东省,2024,13,8000,4,"物理,化学",0,0,1,,,
10417,205,080703,通信工程,广东省,2024,12,6500,4,"物理,化学",0,0,0,,,
10417,206,080703,通信工程,广东省,2024,3,5500,4,"物理,化学",0,0,0,,,
10417,206,080901,计算机科学与技术,广东省,2024,4,12000,4,"物理,化学",0,0,0,,,
10417,206,120203,会计学,广东省,2024,4,5500,4,物理,0,0,0,,,
10417,207,080901,计算机科学与技术,广东省,2024,5,5000,4,"物理,化学",0,0,0,,,
10417,208,081001,土木工程,广东省,2024,14,8000,4,"物理,化学",0,0,0,,,
10417,208,080902,软件工程,广东省,2024,12,5500,4,"物理,化学",0,0,0,,,
10417,208,080201,机械工程,广东省,2024,2,12000,4,"物理,化学",0,0,0,,,
10418,208,030101,法学,广东省,2024,2,6500,4,物理,0,0,0,,,
10418,208,070101,数学与应用数学,广东省,2024,3,5500,4,"物理,化学",0,0,0,,,
10418,209,080201,机械工程,广东省,2024,10,5000,4,"物理,化学",0,0,0,,,
10418,209,080902,软件工程,广东省,2024,7,12000,4,"物理,化学",0,0,0,,,
10418,211,071101,心理学,广东省,2024,6,5500,4,"物理,化学",0,0,0,,,
10418,212,071101,心理学,广东省,2024,2,8000,4,"物理,化学",0,0,0,,,
10418,212,080902,软件工程,广东省,2024,3,6500,4,"物理,化学",0,0,0,,,
